[0.0, 4.0)	320878.0
[4.0, 8.0)	84298.0
[8.0, 12.0)	88659.0
[12.0, 16.0)	101944.0
[16.0, 20.0)	107230.0
[20.0, 24.0)	104547.0
[24.0, 28.0)	90870.0
[28.0, 32.0)	84416.0
[32.0, 36.0)	80424.0
[36.0, 40.0)	76064.0
[40.0, 44.0)	78842.0
[44.0, 48.0)	96275.0
[48.0, 52.0)	109226.0
[52.0, 56.0)	125064.0
[56.0, 60.0)	132053.0
[60.0, 64.0)	81925.0
[64.0, 68.0)	45189.0
[68.0, 72.0)	38176.0
[72.0, 76.0)	43423.0
[76.0, 80.0)	47224.0
[80.0, 84.0)	53755.0
[84.0, 88.0)	55989.0
[88.0, 92.0)	45832.0
[92.0, 96.0)	33023.0
[96.0, 100.0)	24236.0
[100.0, 104.0)	22378.0
[104.0, 108.0)	23374.0
[108.0, 112.0)	26341.0
[112.0, 116.0)	28176.0
[116.0, 120.0)	25489.0
[120.0, 124.0)	21429.0
[124.0, 128.0)	17576.0
[128.0, 132.0)	13339.0
[132.0, 136.0)	13047.0
[136.0, 140.0)	13466.0
[140.0, 144.0)	14704.0
[144.0, 148.0)	14137.0
[148.0, 152.0)	13379.0
[152.0, 156.0)	10799.0
[156.0, 160.0)	9128.0
[160.0, 164.0)	7547.0
[164.0, 168.0)	7057.0
[168.0, 172.0)	7688.0
[172.0, 176.0)	7475.0
[176.0, 180.0)	7796.0
[180.0, 184.0)	6604.0
[184.0, 188.0)	5840.0
[188.0, 192.0)	4816.0
[192.0, 196.0)	4183.0
[196.0, 200.0)	3924.0
[200.0, 204.0)	3799.0
[204.0, 208.0)	3822.0
[208.0, 212.0)	3750.0
[212.0, 216.0)	3369.0
[216.0, 220.0)	2971.0
[220.0, 224.0)	2580.0
[224.0, 228.0)	2124.0
[228.0, 232.0)	2026.0
[232.0, 236.0)	1950.0
[236.0, 240.0)	1979.0
[240.0, 244.0)	1745.0
[244.0, 248.0)	1746.0
[248.0, 252.0)	1492.0
[252.0, 256.0)	1269.0
[256.0, 260.0)	1144.0
[260.0, 264.0)	1016.0
[264.0, 268.0)	1041.0
[268.0, 272.0)	1003.0
[272.0, 276.0)	944.0
[276.0, 280.0)	815.0
[280.0, 284.0)	704.0
[284.0, 288.0)	607.0
[288.0, 292.0)	599.0
[292.0, 296.0)	528.0
[296.0, 300.0)	544.0
[300.0, 304.0)	445.0
[304.0, 308.0)	501.0
[308.0, 312.0)	395.0
[312.0, 316.0)	347.0
[316.0, 320.0)	333.0
[320.0, 324.0)	342.0
[324.0, 328.0)	305.0
[328.0, 332.0)	271.0
[332.0, 336.0)	261.0
[336.0, 340.0)	222.0
[340.0, 344.0)	225.0
[344.0, 348.0)	188.0
[348.0, 352.0)	176.0
[352.0, 356.0)	176.0
[356.0, 360.0)	159.0
[360.0, 364.0)	140.0
[364.0, 368.0)	141.0
[368.0, 372.0)	131.0
[372.0, 376.0)	115.0
[376.0, 380.0)	119.0
[380.0, 384.0)	94.0
[384.0, 388.0)	97.0
[388.0, 392.0)	94.0
[392.0, 396.0)	81.0
[396.0, 400.0)	2306.0
