[0.0, 4.0)	535625.0
[4.0, 8.0)	120295.0
[8.0, 12.0)	109910.0
[12.0, 16.0)	109324.0
[16.0, 20.0)	101798.0
[20.0, 24.0)	84827.0
[24.0, 28.0)	71721.0
[28.0, 32.0)	66298.0
[32.0, 36.0)	66204.0
[36.0, 40.0)	65552.0
[40.0, 44.0)	72066.0
[44.0, 48.0)	86887.0
[48.0, 52.0)	97292.0
[52.0, 56.0)	111130.0
[56.0, 60.0)	114482.0
[60.0, 64.0)	63678.0
[64.0, 68.0)	40237.0
[68.0, 72.0)	39095.0
[72.0, 76.0)	45204.0
[76.0, 80.0)	50460.0
[80.0, 84.0)	57179.0
[84.0, 88.0)	57654.0
[88.0, 92.0)	44099.0
[92.0, 96.0)	32879.0
[96.0, 100.0)	27262.0
[100.0, 104.0)	27821.0
[104.0, 108.0)	30286.0
[108.0, 112.0)	33757.0
[112.0, 116.0)	34530.0
[116.0, 120.0)	31308.0
[120.0, 124.0)	26687.0
[124.0, 128.0)	22354.0
[128.0, 132.0)	19019.0
[132.0, 136.0)	19608.0
[136.0, 140.0)	21721.0
[140.0, 144.0)	22512.0
[144.0, 148.0)	22170.0
[148.0, 152.0)	20954.0
[152.0, 156.0)	17174.0
[156.0, 160.0)	15308.0
[160.0, 164.0)	14166.0
[164.0, 168.0)	14081.0
[168.0, 172.0)	15206.0
[172.0, 176.0)	14917.0
[176.0, 180.0)	15327.0
[180.0, 184.0)	13143.0
[184.0, 188.0)	11878.0
[188.0, 192.0)	10820.0
[192.0, 196.0)	10063.0
[196.0, 200.0)	10421.0
[200.0, 204.0)	10152.0
[204.0, 208.0)	10137.0
[208.0, 212.0)	9754.0
[212.0, 216.0)	8812.0
[216.0, 220.0)	8282.0
[220.0, 224.0)	7300.0
[224.0, 228.0)	6972.0
[228.0, 232.0)	6905.0
[232.0, 236.0)	6876.0
[236.0, 240.0)	6675.0
[240.0, 244.0)	6251.0
[244.0, 248.0)	5826.0
[248.0, 252.0)	5303.0
[252.0, 256.0)	5027.0
[256.0, 260.0)	4686.0
[260.0, 264.0)	4366.0
[264.0, 268.0)	4518.0
[268.0, 272.0)	4398.0
[272.0, 276.0)	4252.0
[276.0, 280.0)	3666.0
[280.0, 284.0)	3358.0
[284.0, 288.0)	3219.0
[288.0, 292.0)	3060.0
[292.0, 296.0)	2801.0
[296.0, 300.0)	2793.0
[300.0, 304.0)	2801.0
[304.0, 308.0)	2607.0
[308.0, 312.0)	2395.0
[312.0, 316.0)	2186.0
[316.0, 320.0)	2068.0
[320.0, 324.0)	1965.0
[324.0, 328.0)	1885.0
[328.0, 332.0)	1846.0
[332.0, 336.0)	1739.0
[336.0, 340.0)	1616.0
[340.0, 344.0)	1545.0
[344.0, 348.0)	1511.0
[348.0, 352.0)	1278.0
[352.0, 356.0)	1275.0
[356.0, 360.0)	1125.0
[360.0, 364.0)	1103.0
[364.0, 368.0)	1050.0
[368.0, 372.0)	948.0
[372.0, 376.0)	967.0
[376.0, 380.0)	886.0
[380.0, 384.0)	819.0
[384.0, 388.0)	729.0
[388.0, 392.0)	709.0
[392.0, 396.0)	726.0
[396.0, 400.0)	12401.0
