[30.0001, 33.700099)	78561.0
[33.700099, 37.400098)	70438.0
[37.400098, 41.100097)	69483.0
[41.100097, 44.800095999999996)	77451.0
[44.800095999999996, 48.500095)	88591.0
[48.500095, 52.200094)	102289.0
[52.200094, 55.900093)	119077.0
[55.900093, 59.600092000000004)	124777.0
[59.600092000000004, 63.300090999999995)	78357.0
[63.300090999999995, 67.00009)	49122.0
[67.00009, 70.700089)	34983.0
[70.700089, 74.400088)	36900.0
[74.400088, 78.100087)	42307.0
[78.100087, 81.80008600000001)	48208.0
[81.80008600000001, 85.500085)	51764.0
[85.500085, 89.200084)	48336.0
[89.200084, 92.900083)	39652.0
[92.900083, 96.600082)	29146.0
[96.600082, 100.300081)	21382.0
[100.300081, 104.00008)	20484.0
[104.00008, 107.700079)	22118.0
[107.700079, 111.40007800000001)	24117.0
[111.40007800000001, 115.100077)	25428.0
[115.100077, 118.800076)	24818.0
[118.800076, 122.50007500000001)	21479.0
[122.50007500000001, 126.200074)	17296.0
[126.200074, 129.900073)	13752.0
[129.900073, 133.600072)	11981.0
[133.600072, 137.300071)	12263.0
[137.300071, 141.00007)	12780.0
[141.00007, 144.70006899999998)	13639.0
[144.70006899999998, 148.400068)	13103.0
[148.400068, 152.100067)	11869.0
[152.100067, 155.800066)	10057.0
[155.800066, 159.500065)	8546.0
[159.500065, 163.200064)	7143.0
[163.200064, 166.90006300000002)	6637.0
[166.90006300000002, 170.600062)	6826.0
[170.600062, 174.300061)	7108.0
[174.300061, 178.00006)	6997.0
[178.00006, 181.700059)	6759.0
[181.700059, 185.400058)	5967.0
[185.400058, 189.100057)	5199.0
[189.100057, 192.800056)	4223.0
[192.800056, 196.500055)	3801.0
[196.500055, 200.200054)	3550.0
[200.200054, 203.900053)	3571.0
[203.900053, 207.600052)	3532.0
[207.600052, 211.300051)	3505.0
[211.300051, 215.00005000000002)	3150.0
[215.00005000000002, 218.700049)	2862.0
[218.700049, 222.400048)	2492.0
[222.400048, 226.10004700000002)	2192.0
[226.10004700000002, 229.800046)	1877.0
[229.800046, 233.500045)	1847.0
[233.500045, 237.20004400000002)	1809.0
[237.20004400000002, 240.900043)	1814.0
[240.900043, 244.600042)	1601.0
[244.600042, 248.300041)	1586.0
[248.300041, 252.00004)	1369.0
[252.00004, 255.700039)	1142.0
[255.700039, 259.400038)	1102.0
[259.400038, 263.100037)	966.0
[263.100037, 266.800036)	920.0
[266.800036, 270.50003499999997)	974.0
[270.50003499999997, 274.200034)	912.0
[274.200034, 277.900033)	785.0
[277.900033, 281.600032)	738.0
[281.600032, 285.300031)	613.0
[285.300031, 289.00003)	543.0
[289.00003, 292.700029)	542.0
[292.700029, 296.40002799999996)	482.0
[296.40002799999996, 300.10002699999995)	505.0
[300.10002699999995, 303.800026)	413.0
[303.800026, 307.500025)	465.0
[307.500025, 311.200024)	376.0
[311.200024, 314.900023)	321.0
[314.900023, 318.60002199999997)	326.0
[318.60002199999997, 322.30002099999996)	305.0
[322.30002099999996, 326.00001999999995)	318.0
[326.00001999999995, 329.700019)	249.0
[329.700019, 333.400018)	244.0
[333.400018, 337.100017)	234.0
[337.100017, 340.80001599999997)	209.0
[340.80001599999997, 344.50001499999996)	195.0
[344.50001499999996, 348.20001399999995)	178.0
[348.20001399999995, 351.900013)	163.0
[351.900013, 355.600012)	170.0
[355.600012, 359.300011)	137.0
[359.300011, 363.00001)	139.0
[363.00001, 366.70000899999997)	123.0
[366.70000899999997, 370.40000799999996)	132.0
[370.40000799999996, 374.100007)	108.0
[374.100007, 377.800006)	107.0
[377.800006, 381.500005)	108.0
[381.500005, 385.200004)	73.0
[385.200004, 388.90000299999997)	105.0
[388.90000299999997, 392.60000199999996)	82.0
[392.60000199999996, 396.30000099999995)	72.0
[396.30000099999995, 400.0)	2301.0
