[30.0001, 33.700099)	100072.0
[33.700099, 37.400098)	97410.0
[37.400098, 41.100097)	88898.0
[41.100097, 44.800095999999996)	93746.0
[44.800095999999996, 48.500095)	102656.0
[48.500095, 52.200094)	113274.0
[52.200094, 55.900093)	125796.0
[55.900093, 59.600092000000004)	130680.0
[59.600092000000004, 63.300090999999995)	88989.0
[63.300090999999995, 67.00009)	62498.0
[67.00009, 70.700089)	50664.0
[70.700089, 74.400088)	50898.0
[74.400088, 78.100087)	54253.0
[78.100087, 81.80008600000001)	59084.0
[81.80008600000001, 85.500085)	62124.0
[85.500085, 89.200084)	58220.0
[89.200084, 92.900083)	50249.0
[92.900083, 96.600082)	40697.0
[96.600082, 100.300081)	33184.0
[100.300081, 104.00008)	32361.0
[104.00008, 107.700079)	33468.0
[107.700079, 111.40007800000001)	35261.0
[111.40007800000001, 115.100077)	35626.0
[115.100077, 118.800076)	35013.0
[118.800076, 122.50007500000001)	32516.0
[122.50007500000001, 126.200074)	28337.0
[126.200074, 129.900073)	24585.0
[129.900073, 133.600072)	22751.0
[133.600072, 137.300071)	21992.0
[137.300071, 141.00007)	22624.0
[141.00007, 144.70006899999998)	23051.0
[144.70006899999998, 148.400068)	22438.0
[148.400068, 152.100067)	22059.0
[152.100067, 155.800066)	20234.0
[155.800066, 159.500065)	17776.0
[159.500065, 163.200064)	16385.0
[163.200064, 166.90006300000002)	15397.0
[166.90006300000002, 170.600062)	15323.0
[170.600062, 174.300061)	15561.0
[174.300061, 178.00006)	15515.0
[178.00006, 181.700059)	15126.0
[181.700059, 185.400058)	14173.0
[185.400058, 189.100057)	13126.0
[189.100057, 192.800056)	12076.0
[192.800056, 196.500055)	11309.0
[196.500055, 200.200054)	10916.0
[200.200054, 203.900053)	10736.0
[203.900053, 207.600052)	10537.0
[207.600052, 211.300051)	10549.0
[211.300051, 215.00005000000002)	10048.0
[215.00005000000002, 218.700049)	9587.0
[218.700049, 222.400048)	8794.0
[222.400048, 226.10004700000002)	8412.0
[226.10004700000002, 229.800046)	8004.0
[229.800046, 233.500045)	7754.0
[233.500045, 237.20004400000002)	7623.0
[237.20004400000002, 240.900043)	7544.0
[240.900043, 244.600042)	7279.0
[244.600042, 248.300041)	7055.0
[248.300041, 252.00004)	6563.0
[252.00004, 255.700039)	6201.0
[255.700039, 259.400038)	5892.0
[259.400038, 263.100037)	5656.0
[263.100037, 266.800036)	5498.0
[266.800036, 270.50003499999997)	5407.0
[270.50003499999997, 274.200034)	5337.0
[274.200034, 277.900033)	5015.0
[277.900033, 281.600032)	4849.0
[281.600032, 285.300031)	4538.0
[285.300031, 289.00003)	4316.0
[289.00003, 292.700029)	4174.0
[292.700029, 296.40002799999996)	4118.0
[296.40002799999996, 300.10002699999995)	3986.0
[300.10002699999995, 303.800026)	3884.0
[303.800026, 307.500025)	3631.0
[307.500025, 311.200024)	3631.0
[311.200024, 314.900023)	3382.0
[314.900023, 318.60002199999997)	3256.0
[318.60002199999997, 322.30002099999996)	3005.0
[322.30002099999996, 326.00001999999995)	2961.0
[326.00001999999995, 329.700019)	2970.0
[329.700019, 333.400018)	2729.0
[333.400018, 337.100017)	2699.0
[337.100017, 340.80001599999997)	2624.0
[340.80001599999997, 344.50001499999996)	2539.0
[344.50001499999996, 348.20001399999995)	2460.0
[348.20001399999995, 351.900013)	2296.0
[351.900013, 355.600012)	2254.0
[355.600012, 359.300011)	2081.0
[359.300011, 363.00001)	1963.0
[363.00001, 366.70000899999997)	1967.0
[366.70000899999997, 370.40000799999996)	1936.0
[370.40000799999996, 374.100007)	1976.0
[374.100007, 377.800006)	1777.0
[377.800006, 381.500005)	1759.0
[381.500005, 385.200004)	1698.0
[385.200004, 388.90000299999997)	1563.0
[388.90000299999997, 392.60000199999996)	1535.0
[392.60000199999996, 396.30000099999995)	1460.0
[396.30000099999995, 400.0)	40203.0
