[30.0, 33.7)	37694.0
[33.7, 37.4)	38454.0
[37.4, 41.1)	43881.0
[41.1, 44.8)	55046.0
[44.8, 48.5)	66804.0
[48.5, 52.2)	79389.0
[52.2, 55.900000000000006)	89675.0
[55.900000000000006, 59.6)	86381.0
[59.6, 63.300000000000004)	50878.0
[63.300000000000004, 67.0)	33749.0
[67.0, 70.7)	30122.0
[70.7, 74.4)	35545.0
[74.4, 78.1)	43625.0
[78.1, 81.80000000000001)	51190.0
[81.80000000000001, 85.5)	54393.0
[85.5, 89.2)	49366.0
[89.2, 92.9)	40068.0
[92.9, 96.60000000000001)	29943.0
[96.60000000000001, 100.3)	24967.0
[100.3, 104.0)	27782.0
[104.0, 107.7)	32005.0
[107.7, 111.4)	35673.0
[111.4, 115.10000000000001)	37387.0
[115.10000000000001, 118.80000000000001)	36452.0
[118.80000000000001, 122.5)	32061.0
[122.5, 126.2)	26183.0
[126.2, 129.9)	22918.0
[129.9, 133.60000000000002)	21985.0
[133.60000000000002, 137.3)	23811.0
[137.3, 141.0)	26591.0
[141.0, 144.7)	28000.0
[144.7, 148.4)	27456.0
[148.4, 152.10000000000002)	25426.0
[152.10000000000002, 155.8)	22524.0
[155.8, 159.5)	20024.0
[159.5, 163.20000000000002)	18460.0
[163.20000000000002, 166.9)	18639.0
[166.9, 170.6)	19698.0
[170.6, 174.3)	20659.0
[174.3, 178.0)	21099.0
[178.0, 181.70000000000002)	20264.0
[181.70000000000002, 185.4)	18678.0
[185.4, 189.1)	17302.0
[189.1, 192.8)	15678.0
[192.8, 196.5)	14971.0
[196.5, 200.20000000000002)	15314.0
[200.20000000000002, 203.9)	15700.0
[203.9, 207.60000000000002)	16313.0
[207.60000000000002, 211.3)	15995.0
[211.3, 215.0)	15108.0
[215.0, 218.70000000000002)	14173.0
[218.70000000000002, 222.4)	12902.0
[222.4, 226.10000000000002)	12439.0
[226.10000000000002, 229.8)	12148.0
[229.8, 233.5)	12202.0
[233.5, 237.20000000000002)	12362.0
[237.20000000000002, 240.9)	12647.0
[240.9, 244.60000000000002)	11905.0
[244.60000000000002, 248.3)	11267.0
[248.3, 252.0)	10701.0
[252.0, 255.70000000000002)	10155.0
[255.70000000000002, 259.4)	9560.0
[259.4, 263.1)	9679.0
[263.1, 266.8)	9737.0
[266.8, 270.5)	9857.0
[270.5, 274.20000000000005)	9607.0
[274.20000000000005, 277.9)	9092.0
[277.9, 281.6)	8845.0
[281.6, 285.3)	8110.0
[285.3, 289.0)	7958.0
[289.0, 292.7)	7381.0
[292.7, 296.40000000000003)	7598.0
[296.40000000000003, 300.1)	7495.0
[300.1, 303.8)	7339.0
[303.8, 307.5)	7090.0
[307.5, 311.2)	7011.0
[311.2, 314.90000000000003)	6816.0
[314.90000000000003, 318.6)	6278.0
[318.6, 322.3)	6090.0
[322.3, 326.0)	6023.0
[326.0, 329.7)	5957.0
[329.7, 333.40000000000003)	5786.0
[333.40000000000003, 337.1)	5807.0
[337.1, 340.8)	5461.0
[340.8, 344.5)	5380.0
[344.5, 348.2)	5089.0
[348.2, 351.90000000000003)	4860.0
[351.90000000000003, 355.6)	4727.0
[355.6, 359.3)	4560.0
[359.3, 363.0)	4398.0
[363.0, 366.7)	4384.0
[366.7, 370.40000000000003)	4300.0
[370.40000000000003, 374.1)	4278.0
[374.1, 377.8)	4061.0
[377.8, 381.5)	4038.0
[381.5, 385.20000000000005)	3727.0
[385.20000000000005, 388.90000000000003)	3607.0
[388.90000000000003, 392.6)	3583.0
[392.6, 396.3)	3452.0
[396.3, 400.0)	119992.0
