[0.0, 4.0)	85201.0
[4.0, 8.0)	10178.0
[8.0, 12.0)	45414.0
[12.0, 16.0)	16896.0
[16.0, 20.0)	15022.0
[20.0, 24.0)	153321.0
[24.0, 28.0)	7836.0
[28.0, 32.0)	10888.0
[32.0, 36.0)	12671.0
[36.0, 40.0)	15264.0
[40.0, 44.0)	23812.0
[44.0, 48.0)	25061.0
[48.0, 52.0)	33684.0
[52.0, 56.0)	102327.0
[56.0, 60.0)	35961.0
[60.0, 64.0)	386181.0
[64.0, 68.0)	6790.0
[68.0, 72.0)	7016.0
[72.0, 76.0)	8001.0
[76.0, 80.0)	10492.0
[80.0, 84.0)	12492.0
[84.0, 88.0)	17216.0
[88.0, 92.0)	24685.0
[92.0, 96.0)	26782.0
[96.0, 100.0)	63340.0
[100.0, 104.0)	25708.0
[104.0, 108.0)	17807.0
[108.0, 112.0)	238869.0
[112.0, 116.0)	5817.0
[116.0, 120.0)	6965.0
[120.0, 124.0)	8161.0
[124.0, 128.0)	11895.0
[128.0, 132.0)	13243.0
[132.0, 136.0)	15923.0
[136.0, 140.0)	18162.0
[140.0, 144.0)	41351.0
[144.0, 148.0)	17072.0
[148.0, 152.0)	11622.0
[152.0, 156.0)	153119.0
[156.0, 160.0)	4452.0
[160.0, 164.0)	5875.0
[164.0, 168.0)	6797.0
[168.0, 172.0)	7808.0
[172.0, 176.0)	9639.0
[176.0, 180.0)	10987.0
[180.0, 184.0)	9754.0
[184.0, 188.0)	25928.0
[188.0, 192.0)	11486.0
[192.0, 196.0)	7446.0
[196.0, 200.0)	95678.0
[200.0, 204.0)	3329.0
[204.0, 208.0)	4253.0
[208.0, 212.0)	4929.0
[212.0, 216.0)	5349.0
[216.0, 220.0)	5503.0
[220.0, 224.0)	6904.0
[224.0, 228.0)	5990.0
[228.0, 232.0)	6683.0
[232.0, 236.0)	16442.0
[236.0, 240.0)	5906.0
[240.0, 244.0)	60190.0
[244.0, 248.0)	2557.0
[248.0, 252.0)	2920.0
[252.0, 256.0)	2808.0
[256.0, 260.0)	3425.0
[260.0, 264.0)	3659.0
[264.0, 268.0)	3718.0
[268.0, 272.0)	3740.0
[272.0, 276.0)	4072.0
[276.0, 280.0)	9876.0
[280.0, 284.0)	4444.0
[284.0, 288.0)	37935.0
[288.0, 292.0)	1546.0
[292.0, 296.0)	1814.0
[296.0, 300.0)	2052.0
[300.0, 304.0)	1914.0
[304.0, 308.0)	2427.0
[308.0, 312.0)	2023.0
[312.0, 316.0)	2225.0
[316.0, 320.0)	2587.0
[320.0, 324.0)	6175.0
[324.0, 328.0)	3031.0
[328.0, 332.0)	22757.0
[332.0, 336.0)	1012.0
[336.0, 340.0)	1127.0
[340.0, 344.0)	1352.0
[344.0, 348.0)	1214.0
[348.0, 352.0)	1214.0
[352.0, 356.0)	1210.0
[356.0, 360.0)	1422.0
[360.0, 364.0)	1488.0
[364.0, 368.0)	3686.0
[368.0, 372.0)	2143.0
[372.0, 376.0)	1377.0
[376.0, 380.0)	13076.0
[380.0, 384.0)	622.0
[384.0, 388.0)	707.0
[388.0, 392.0)	824.0
[392.0, 396.0)	686.0
[396.0, 400.0)	48087.0
