[0.0, 4.0)	151384.0
[4.0, 8.0)	19848.0
[8.0, 12.0)	65045.0
[12.0, 16.0)	26737.0
[16.0, 20.0)	25512.0
[20.0, 24.0)	196451.0
[24.0, 28.0)	19903.0
[28.0, 32.0)	25767.0
[32.0, 36.0)	26182.0
[36.0, 40.0)	27325.0
[40.0, 44.0)	37559.0
[44.0, 48.0)	31703.0
[48.0, 52.0)	37552.0
[52.0, 56.0)	108824.0
[56.0, 60.0)	38247.0
[60.0, 64.0)	375788.0
[64.0, 68.0)	14034.0
[68.0, 72.0)	13952.0
[72.0, 76.0)	14686.0
[76.0, 80.0)	18287.0
[80.0, 84.0)	17960.0
[84.0, 88.0)	22233.0
[88.0, 92.0)	31072.0
[92.0, 96.0)	33659.0
[96.0, 100.0)	83350.0
[100.0, 104.0)	35116.0
[104.0, 108.0)	24281.0
[108.0, 112.0)	281838.0
[112.0, 116.0)	10717.0
[116.0, 120.0)	11261.0
[120.0, 124.0)	12641.0
[124.0, 128.0)	18064.0
[128.0, 132.0)	18916.0
[132.0, 136.0)	23300.0
[136.0, 140.0)	28233.0
[140.0, 144.0)	67062.0
[144.0, 148.0)	28417.0
[148.0, 152.0)	19438.0
[152.0, 156.0)	217682.0
[156.0, 160.0)	8382.0
[160.0, 164.0)	10472.0
[164.0, 168.0)	11793.0
[168.0, 172.0)	14099.0
[172.0, 176.0)	17648.0
[176.0, 180.0)	20679.0
[180.0, 184.0)	19338.0
[184.0, 188.0)	52583.0
[188.0, 192.0)	23733.0
[192.0, 196.0)	15275.0
[196.0, 200.0)	167216.0
[200.0, 204.0)	7329.0
[204.0, 208.0)	8991.0
[208.0, 212.0)	10793.0
[212.0, 216.0)	11645.0
[216.0, 220.0)	12491.0
[220.0, 224.0)	16524.0
[224.0, 228.0)	14816.0
[228.0, 232.0)	16952.0
[232.0, 236.0)	41363.0
[236.0, 240.0)	15569.0
[240.0, 244.0)	131045.0
[244.0, 248.0)	6865.0
[248.0, 252.0)	7851.0
[252.0, 256.0)	8258.0
[256.0, 260.0)	9770.0
[260.0, 264.0)	10577.0
[264.0, 268.0)	10803.0
[268.0, 272.0)	11326.0
[272.0, 276.0)	12928.0
[276.0, 280.0)	31086.0
[280.0, 284.0)	15804.0
[284.0, 288.0)	102263.0
[288.0, 292.0)	5710.0
[292.0, 296.0)	6510.0
[296.0, 300.0)	7147.0
[300.0, 304.0)	6483.0
[304.0, 308.0)	8644.0
[308.0, 312.0)	7802.0
[312.0, 316.0)	8800.0
[316.0, 320.0)	9939.0
[320.0, 324.0)	24185.0
[324.0, 328.0)	13269.0
[328.0, 332.0)	80916.0
[332.0, 336.0)	4864.0
[336.0, 340.0)	5007.0
[340.0, 344.0)	5841.0
[344.0, 348.0)	5737.0
[348.0, 352.0)	5703.0
[352.0, 356.0)	5950.0
[356.0, 360.0)	7017.0
[360.0, 364.0)	7906.0
[364.0, 368.0)	18372.0
[368.0, 372.0)	12110.0
[372.0, 376.0)	7798.0
[376.0, 380.0)	58748.0
[380.0, 384.0)	4007.0
[384.0, 388.0)	4148.0
[388.0, 392.0)	5019.0
[392.0, 396.0)	4046.0
[396.0, 400.0)	487237.0
