6030780	-0.146689611611041
6030826	-0.146689611611041
6030825	-0.209611467662524
6030792	-0.209611467662524
6030781	-0.209611467662524
6030877	-0.149870540680692
6030878	-0.149870540680692
6030879	-0.149870540680692
6030914	-0.179283281661059
6030915	-0.179283281661059
6030916	-0.179283281661059
6030917	-0.179283281661059
6030918	-0.179283281661059
6030919	-0.179283281661059
6030925	-0.22639260850879
6030926	-0.22639260850879
6030927	-0.22639260850879
6030928	-0.152253148986699
6030929	-0.152253148986699
6031185	-0.144445615565032
6031186	-0.144445615565032
6031187	-0.144445615565032
6031188	-0.144445615565032
6031189	-0.144445615565032
6031190	-0.144445615565032
6031191	-0.144445615565032
6031217	-0.147217758746122
6031218	-0.147217758746122
6031219	-0.147217758746122
6031220	-0.147217758746122
6031416	-0.224066181327477
6031285	-0.224066181327477
6031286	-0.224066181327477
6031287	-0.224066181327477
6031289	-0.224066181327477
6031290	-0.224066181327477
6031293	-0.224066181327477
6031368	-0.179571507131705
6031369	-0.179571507131705
6031370	-0.179571507131705
6031371	-0.179571507131705
6031372	-0.179571507131705
6031373	-0.179571507131705
6031374	-0.179571507131705
6031367	-0.179571507131705
6031441	-0.192781948661625
6031442	-0.192781948661625
6031443	-0.192781948661625
6031444	-0.192781948661625
6031445	-0.192781948661625
6031446	-0.192781948661625
6031447	-0.192781948661625
6031448	-0.192781948661625
6031449	-0.192781948661625
6031450	-0.192781948661625
6031462	-0.146080464218651
6031463	-0.146080464218651
6031464	-0.146080464218651
6031465	-0.146080464218651
6031473	-0.143152590779407
6031475	-0.143152590779407
6031478	-0.143152590779407
6031469	-0.143152590779407
6031470	-0.143152590779407
6031471	-0.143152590779407
6031472	-0.143152590779407
6031563	-0.183067364671231
6031567	-0.183067364671231
6031573	-0.205344080356538
6031574	-0.205344080356538
6031575	-0.205344080356538
6031680	-0.297950669536576
6031904	-0.142195949796732
6031921	-0.29533822655194
6031920	-0.29533822655194
6031917	-0.29533822655194
6031918	-0.29533822655194
6031942	-0.163800461100453
6031940	-0.163800461100453
6031941	-0.163800461100453
6031943	-0.163800461100453
6031944	-0.163800461100453
6031972	-0.201862062756874
6031973	-0.201862062756874
6031974	-0.201862062756874
6031975	-0.201862062756874
6031976	-0.201862062756874
6032970	-0.143402690566786
6032971	-0.143402690566786
6032972	-0.143402690566786
6033088	-0.184420439086558
6033089	-0.184420439086558
6033087	-0.184420439086558
6033405	-0.170569241023185
6033406	-0.170569241023185
6033407	-0.170569241023185
6033522	-0.184299651318712
6033552	-0.145397917142717
6033554	-0.145397917142717
6033555	-0.145397917142717
6033556	-0.145397917142717
6033558	-0.145397917142717
6033559	-0.145397917142717
6033560	-0.145397917142717
6033546	-0.249768615017943
6033543	-0.249768615017943
6033544	-0.249768615017943
6033545	-0.249768615017943
6033542	-0.249768615017943
6033550	-0.173565093511503
6033551	-0.173565093511503
6033794	-0.152579042479803
6033795	-0.152579042479803
6033796	-0.152579042479803
6033793	-0.152579042479803
6033797	-0.186447888080326
6033798	-0.186447888080326
6034051	-0.236707264798108
6034052	-0.236707264798108
6037412	-0.178351150639649
6037449	-0.147311271641855
6037451	-0.147311271641855
6037450	-0.147311271641855
6039072	-0.287332613408293
6039116	-0.18308084572349
6041644	-0.142623550493918
6041646	-0.142623550493918
6041645	-0.142623550493918
6041649	-0.142623550493918
6041648	-0.142623550493918
6041647	-0.142623550493918
6041643	-0.142623550493918
6041748	-0.17847634224905
6041747	-0.17847634224905
6041746	-0.17847634224905
6043142	-0.16798247416554
6043143	-0.16798247416554
6044207	-0.189255325499716
6044206	-0.189255325499716
